NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT,Is_Feature_Envy
0,0,3,2,38,3,0,0,-1,0,0,FALSE
0,0,4,2,47,5,0,0,-1,0,0,FALSE
2,0,9,8,88,11,0,0,0.444444444,0,0,FALSE
0,0,1,1,88,1,0,0,-1,0,0,FALSE
0,0,3,2,28,3,0,0,-1,0,0,FALSE
0,0,3,2,40,3,0,0,-1,0,0,FALSE
1,0,7,3,85,12,0,0,0.714285714,0,1,FALSE
0,0,3,2,39,3,0,0,-1,0,0,FALSE
0,0,1,1,44,1,0,0,-1,0,0,FALSE
1,0,8,6,107,12,0,0,0.625,0,1,FALSE
2,0,5,5,65,8,0,0,0.4,0,0,FALSE
5,0,15,11,270,21,0,0,0.4,0,2,FALSE
2,0,9,4,141,22,0,0,0.444444444,0,0,FALSE
3,1,10,3,377,32,0,0,0.8,1,3,FALSE
1,0,6,4,85,11,0,0,0.333333333,0,2,FALSE
3,0,9,5,98,13,0,0,0.444444444,0,0,FALSE
5,0,8,6,130,17,0,0,0.5,0,0,FALSE
2,0,7,6,104,14,0,0,0.571428571,0,1,FALSE
4,0,15,7,158,19,0,0,0.466666667,0,0,FALSE
0,0,1,1,152,1,0,0,-1,0,0,FALSE
10,0,8,8,133,9,0,0,0,0,0,FALSE
9,0,12,9,356,32,0,0,0.25,0,0,FALSE
6,0,14,14,155,23,0,0,0,0,0,FALSE
1,0,9,9,90,14,0,0,0,0,0,FALSE
0,0,4,2,54,6,0,0,-1,0,1,FALSE
0,0,2,2,49,8,0,0,-1,0,0,FALSE
3,1,10,3,424,38,0,0,0.8,0,4,FALSE
3,0,4,2,90,8,0,0,0.5,0,2,FALSE
2,0,4,2,48,4,0,0,0.5,0,0,FALSE
0,0,108,108,1236,151,0,0,-1,0,1,FALSE
5,0,4,3,157,22,0,0,0.75,0,1,FALSE
3,0,2,2,34,3,0,0,0,0,0,FALSE
3,0,5,4,59,8,0,0,0,0,0,FALSE
2,0,4,4,46,6,0,0,0,0,0,FALSE
4,0,5,3,103,12,0,0,0.4,0,2,FALSE
5,0,8,8,112,11,0,0,0.25,0,1,FALSE
1,0,2,2,37,5,0,0,0,0,0,FALSE
5,0,8,7,115,11,0,0,0,0,2,FALSE
3,0,5,5,57,5,0,0,0.6,0,0,FALSE
22,5,22,16,327,34,0,0,0.272727273,7,0,FALSE
3,0,4,3,58,7,0,0,0.75,0,0,FALSE
2,0,3,3,45,4,0,0,0,0,1,FALSE
12,0,41,29,692,115,0,0,0.365853659,0,5,FALSE
3,0,10,2,270,24,0,0,0.2,0,2,FALSE
18,0,30,23,501,78,0,0,0.366666667,1,3,FALSE
2,0,2,2,40,2,0,0,0,0,0,FALSE
2,0,6,4,93,7,0,0,0.333333333,0,0,FALSE
4,0,8,8,92,15,0,0,0.5,0,0,FALSE
3,0,3,2,36,4,0,0,0.666666667,0,0,FALSE
2,0,19,17,164,26,0,0,0.210526316,0,0,FALSE
1,0,8,8,61,8,0,0,0.625,0,0,FALSE
7,0,22,18,293,33,0,0,0,0,0,FALSE
5,0,14,12,206,25,0,0,0,0,0,FALSE
10,0,36,18,478,65,0,0,0.194444444,0,0,FALSE
3,0,0,0,10,0,0,0,-1,1,0,FALSE
1,0,2,2,38,4,0,0,0,0,2,FALSE
1,0,4,3,43,5,0,0,0.75,0,1,FALSE
2,0,4,3,55,5,0,0,0.75,0,3,FALSE
2,0,2,1,28,2,0,0,0,0,0,FALSE
1,0,7,3,122,16,0,0,0.857142857,0,3,FALSE
2,0,1,1,35,1,0,0,0,0,1,FALSE
1,0,5,3,82,5,0,0,0.6,0,1,FALSE
2,0,4,3,68,8,0,0,0.75,0,3,FALSE
13,0,11,4,324,23,0,0,0.636363636,0,3,FALSE
0,0,5,1,101,18,0,0,-1,0,0,FALSE
2,0,2,1,46,2,0,0,0,0,2,FALSE
3,0,2,1,34,3,0,0,0,0,0,FALSE
2,0,4,3,111,9,0,0,0.5,0,4,FALSE
1,0,5,2,50,5,0,0,1,0,1,FALSE
0,0,2,1,55,4,0,0,-1,0,1,FALSE
2,0,2,2,48,6,0,0,0,0,0,FALSE
1,0,2,1,35,4,0,0,0,0,1,FALSE
1,0,2,1,28,2,0,0,0,0,1,FALSE
2,0,2,1,35,3,0,0,0,0,1,FALSE
1,0,5,3,65,6,0,0,0.4,0,1,FALSE
1,0,6,3,76,7,0,0,0.5,0,1,FALSE
1,0,6,3,71,7,0,0,0.5,0,1,FALSE
3,0,6,4,113,11,0,0,0.5,0,2,FALSE
3,0,3,2,45,4,0,0,0,0,0,FALSE
1,0,11,11,84,11,0,0,0.181818182,0,0,FALSE
1,0,3,2,49,7,0,0,0,0,0,FALSE
0,0,2,2,34,3,0,0,-1,0,0,FALSE
0,0,4,2,43,5,0,0,-1,0,2,FALSE
1,0,9,2,132,18,0,0,0.666666667,0,0,FALSE
12,0,36,25,523,76,0,0,0.277777778,67,2,FALSE
2,0,3,1,32,3,0,0,0,0,0,FALSE
2,0,18,6,337,39,0,0,0.777777778,0,2,FALSE
8,6,6,4,85,9,0,0,0.333333333,5,1,FALSE
4,0,9,7,118,18,0,0,0.555555556,0,0,FALSE
0,0,2,2,21,4,0,0,-1,6,0,FALSE
0,0,2,2,52,8,0,0,-1,0,0,FALSE
0,0,2,2,39,8,0,0,-1,0,0,FALSE
2,0,0,0,15,0,0,0,-1,0,0,FALSE
4,1,12,12,107,14,0,0,0.25,0,0,FALSE
4,1,12,12,49,14,0,0,0.25,0,0,FALSE
1,0,1,1,15,2,0,0,0,0,0,FALSE
1,0,1,1,8,2,0,0,0,0,0,FALSE
10,0,0,0,16,0,0,0,-1,0,0,FALSE
0,0,3,3,31,8,0,0,-1,0,0,FALSE
0,0,3,3,47,8,0,0,-1,0,0,FALSE
0,0,3,3,23,8,0,0,-1,0,0,FALSE
2,0,4,4,20,4,0,0,0,0,1,FALSE
5,1,1,1,16,2,0,0,0,2,1,FALSE
0,0,6,6,55,6,0,0,-1,0,0,FALSE
0,0,1,1,24,2,0,0,-1,0,0,FALSE
2,0,8,8,58,9,0,0,0.875,0,0,FALSE
2,0,8,8,40,9,0,0,0.875,0,0,FALSE
2,2,2,2,10,2,0,0,1,12,0,FALSE
0,0,3,3,47,7,0,0,-1,0,0,FALSE
0,0,3,3,26,7,0,0,-1,0,0,FALSE
0,0,1,1,14,2,0,1,-1,0,0,FALSE
0,0,1,1,7,2,0,1,-1,0,0,FALSE
0,0,1,1,10,1,5,0,-1,0,0,FALSE
0,0,2,1,26,4,0,0,-1,0,0,FALSE
0,0,1,0,20,3,0,0,-1,0,0,FALSE
0,0,1,0,12,3,0,0,-1,0,0,FALSE
0,0,1,1,30,13,0,0,-1,0,0,FALSE
0,0,1,1,45,13,0,0,-1,0,0,FALSE
3,0,1,0,17,1,0,0,0,0,0,FALSE
3,0,1,0,14,1,0,0,0,0,0,FALSE
3,2,1,0,20,1,0,0,0,0,0,FALSE
3,2,1,0,7,1,0,0,0,0,0,FALSE
8,2,2,2,37,2,0,0,1,0,0,FALSE
8,2,2,2,15,2,0,0,1,0,0,FALSE
0,0,7,7,65,7,0,0,-1,0,1,FALSE
0,0,7,7,42,7,0,0,-1,0,1,FALSE
0,0,7,7,35,7,0,0,-1,0,1,FALSE
0,0,1,1,9,1,0,0,-1,3,0,FALSE
3,0,2,2,31,2,0,0,1,0,0,FALSE
3,0,2,2,20,2,0,0,1,0,0,FALSE
0,0,1,0,21,5,0,0,-1,0,0,FALSE
0,0,1,0,14,5,0,0,-1,0,0,FALSE
4,1,5,5,51,5,0,0,0.4,11,1,FALSE
4,1,5,5,51,5,0,0,0.6,0,1,FALSE
4,1,5,5,23,5,0,0,0.6,0,1,FALSE
3,0,1,1,16,1,0,0,0,0,0,FALSE
2,1,1,1,20,1,0,0,0,0,0,FALSE
0,0,2,0,30,2,0,0,-1,4,1,FALSE
0,0,1,0,11,1,2,0,-1,0,0,FALSE
3,0,1,1,15,1,0,0,0,0,0,FALSE
1,0,4,2,50,7,0,0,0.5,0,0,FALSE
1,0,4,2,30,7,0,0,0.75,0,0,FALSE
2,0,1,1,13,2,0,0,0,0,0,FALSE
4,1,1,0,25,2,0,0,0,0,0,FALSE
4,1,1,0,12,2,0,0,0,0,0,FALSE
0,0,8,8,81,10,0,0,-1,0,0,FALSE
0,0,9,9,33,11,0,0,-1,0,0,FALSE
3,0,8,7,104,10,0,0,0.375,2,1,FALSE
3,0,8,7,51,10,0,0,0.5,0,1,FALSE
1,0,6,4,91,15,0,0,0.5,2,2,FALSE
1,0,6,4,49,15,0,0,0.666666667,0,2,FALSE
0,0,2,1,37,8,0,0,-1,4,1,FALSE
0,0,2,1,23,8,0,0,-1,0,1,FALSE
1,0,5,2,101,14,0,0,0.4,0,0,FALSE
1,0,5,2,86,14,0,0,0.8,0,0,FALSE
1,0,5,5,46,5,0,0,0.8,0,1,FALSE
1,0,1,1,10,1,0,0,0,2,0,FALSE
0,0,20,20,201,21,0,0,-1,0,0,FALSE
0,0,20,20,171,21,0,0,-1,0,0,FALSE
1,0,5,4,44,6,0,1,0.6,0,0,FALSE
0,0,5,4,41,5,0,1,-1,0,0,FALSE
1,0,7,6,60,8,0,1,0.714285714,0,0,FALSE
1,0,7,5,59,8,0,1,0.714285714,0,0,FALSE
1,0,6,5,21,7,0,1,0.666666667,0,0,FALSE
1,0,6,5,53,7,0,1,0.666666667,0,0,FALSE
0,0,2,1,8,2,0,1,-1,0,0,FALSE
3,0,6,5,48,6,10,0,0.833333333,0,0,FALSE
3,0,7,6,59,7,0,0,1,0,0,FALSE
4,0,8,6,69,9,0,0,0.875,0,0,FALSE
3,0,6,5,48,6,0,0,1,0,0,FALSE
3,0,6,5,50,6,0,0,1,0,0,FALSE
3,0,7,6,57,7,0,0,1,0,0,FALSE
3,0,7,5,54,7,0,0,1,0,0,FALSE
3,0,6,5,20,6,0,0,1,0,0,FALSE
3,1,15,12,124,15,0,0,0.4,5,1,FALSE
3,1,15,12,124,15,0,0,0.8,0,1,FALSE
3,1,15,12,124,15,0,0,0.733333333,0,1,FALSE
3,1,15,12,126,15,0,0,0.733333333,0,1,FALSE
3,1,15,12,60,15,0,0,0.733333333,0,1,FALSE
1,0,4,4,36,4,0,0,0.5,8,0,FALSE
1,0,4,4,37,4,0,0,0.75,0,1,FALSE
1,0,4,4,37,4,0,0,0.75,0,0,FALSE
1,0,4,4,35,4,0,0,0.75,0,1,FALSE
3,0,3,2,52,6,0,0,0.666666667,0,0,FALSE
3,0,3,2,53,6,0,0,1,0,0,FALSE
3,0,3,2,51,7,0,0,0.666666667,0,0,FALSE
3,0,2,2,33,5,0,0,1,0,0,FALSE
2,0,5,3,67,9,0,0,0.4,0,0,FALSE
2,0,4,3,56,7,0,0,0.5,0,0,FALSE
2,0,5,3,68,9,0,0,0.6,0,0,FALSE
2,0,5,3,67,9,0,0,0.6,0,0,FALSE
2,0,5,3,65,9,0,0,0.6,0,0,FALSE
2,0,5,3,66,9,0,0,0.6,0,0,FALSE
2,0,4,3,32,8,0,0,0.5,0,0,FALSE
0,0,1,1,13,1,0,0,-1,3,1,FALSE
1,1,4,4,38,4,0,0,1,1,1,FALSE
1,1,4,4,38,4,0,0,0.75,0,1,FALSE
1,1,4,4,15,4,0,0,0.75,0,1,FALSE
1,0,5,4,59,8,0,0,0.4,0,0,FALSE
1,0,5,4,60,8,0,0,0.8,0,0,FALSE
1,0,5,4,62,9,0,0,0.6,0,0,FALSE
1,0,4,4,36,8,0,0,0.75,0,0,FALSE
2,0,6,5,81,9,0,0,0.5,0,0,FALSE
2,0,6,5,80,9,0,0,0.666666667,0,0,FALSE
2,0,6,5,79,9,0,0,0.666666667,0,0,FALSE
2,0,5,5,43,8,0,0,0.6,0,0,FALSE
2,0,4,3,40,4,0,0,0.5,0,0,FALSE
1,0,5,3,52,6,0,0,0.4,0,0,FALSE
1,0,5,3,52,6,0,0,0.8,0,0,FALSE
1,0,4,3,27,5,0,0,0.75,0,0,FALSE
0,0,2,1,29,2,0,0,-1,0,0,FALSE
1,0,4,2,44,4,0,0,0,0,2,FALSE
1,0,4,2,21,4,0,0,0.5,0,2,FALSE
1,0,4,2,25,4,0,0,0.5,0,2,FALSE
0,0,4,4,17,4,0,1,-1,5,1,FALSE
0,0,10,7,74,10,5,0,-1,15,1,FALSE
0,0,9,6,64,9,0,0,-1,0,1,FALSE
0,0,10,7,30,10,0,0,-1,0,1,FALSE
0,0,4,3,44,4,0,1,-1,0,0,FALSE
0,0,4,3,16,4,0,1,-1,0,0,FALSE
0,0,1,1,11,1,2,0,-1,0,0,FALSE
0,0,1,1,31,2,0,0,-1,0,0,FALSE
0,0,1,1,32,4,0,0,-1,0,0,FALSE
2,1,2,2,22,2,0,0,0,6,1,FALSE
4,1,3,3,60,6,0,0,1,0,0,FALSE
4,1,3,3,45,6,0,0,1,0,0,FALSE
4,0,4,4,35,4,0,0,1,0,4,FALSE
4,0,4,4,35,4,0,0,1,0,3,FALSE
4,0,4,4,35,4,0,0,1,0,2,FALSE
4,0,4,4,35,4,0,0,1,0,1,FALSE
4,0,4,4,25,4,0,0,1,0,3,FALSE
5,0,9,7,71,9,0,1,0.666666667,0,0,FALSE
5,0,9,7,71,9,0,0,0.666666667,0,0,FALSE
5,0,8,6,66,8,0,1,0.625,0,0,FALSE
5,0,8,6,66,8,0,0,0.625,0,0,FALSE
4,0,6,6,51,6,0,1,0.5,0,0,FALSE
4,0,6,6,51,6,0,0,0.5,0,0,FALSE
2,0,4,4,21,4,0,0,0.5,14,2,FALSE
2,0,4,4,21,4,0,0,0.5,0,2,FALSE
1,0,3,3,16,3,0,0,0.666666667,4,1,FALSE
1,0,3,3,16,3,0,0,0.666666667,0,1,FALSE
1,0,3,3,16,3,0,0,0.666666667,12,1,FALSE
1,0,3,3,16,3,1,0,0.666666667,12,1,FALSE
4,0,4,4,22,4,0,0,0.75,0,1,FALSE
2,2,2,2,28,2,0,0,1,5,0,FALSE
2,2,2,2,10,2,0,0,1,6,0,FALSE
1,0,3,3,27,3,0,0,0.666666667,4,1,FALSE
1,0,3,3,27,3,0,0,0.666666667,6,1,FALSE
1,0,3,3,27,3,0,0,0.666666667,2,1,FALSE
0,0,1,1,13,1,3,0,-1,0,0,FALSE
0,0,1,1,5,1,2,0,-1,0,0,FALSE
6,0,2,2,14,2,0,1,1,0,0,FALSE
2,2,2,2,10,2,0,0,1,1,0,FALSE
0,0,3,3,26,3,4,1,-1,0,0,FALSE
0,0,4,4,35,4,5,3,-1,0,0,FALSE
0,0,4,4,15,4,0,2,-1,0,0,FALSE
0,0,2,2,19,2,2,2,-1,0,0,FALSE
0,0,0,0,6,0,2,0,-1,0,0,FALSE
0,0,3,3,27,3,0,4,-1,0,0,FALSE
0,0,1,1,13,1,0,5,-1,0,0,FALSE
0,0,1,1,5,1,0,4,-1,0,0,FALSE
0,0,3,3,27,3,2,4,-1,0,0,FALSE
0,0,1,1,5,1,4,0,-1,0,0,FALSE
0,0,7,7,52,7,0,4,-1,0,0,FALSE
1,0,2,2,10,2,1,3,1,0,0,FALSE
0,0,2,2,6,2,1,2,-1,0,0,FALSE
1,0,2,2,21,2,0,0,0,1,0,FALSE
1,0,1,1,14,1,0,0,0,0,3,FALSE
3,0,3,3,24,3,0,0,1,0,0,FALSE
3,0,3,3,20,3,0,0,1,0,0,FALSE
3,0,0,0,27,0,0,0,-1,0,0,FALSE
3,0,1,1,16,1,0,0,0,0,3,FALSE
0,0,1,1,16,1,0,0,-1,0,3,FALSE
3,0,1,1,8,1,0,0,0,0,1,FALSE
5,1,0,0,13,0,0,2,-1,0,0,FALSE
5,0,0,0,10,0,0,2,-1,0,0,FALSE
5,1,0,0,14,0,0,2,-1,0,0,FALSE
6,1,0,0,10,0,0,2,-1,0,0,FALSE
2,0,0,0,11,0,8,1,-1,0,0,FALSE
2,1,0,0,11,0,0,1,-1,0,0,FALSE
2,0,0,0,11,0,0,1,-1,0,0,FALSE
1,0,0,0,3,0,0,1,-1,0,0,FALSE
1,0,0,0,3,0,4,0,-1,0,0,FALSE
2,1,2,2,11,2,0,1,0,6,0,FALSE
2,1,2,2,11,2,0,1,0,0,0,FALSE
2,1,2,2,24,2,0,1,0,0,0,FALSE
6,3,13,9,120,14,6,0,0.230769231,12,3,FALSE
6,3,13,9,120,14,0,0,0,0,3,FALSE
6,3,13,9,56,14,0,0,0,0,3,FALSE
2,0,2,2,15,2,0,0,0,6,1,FALSE
2,0,2,2,25,2,0,0,0,0,1,FALSE
3,0,0,0,15,0,5,0,-1,0,0,FALSE
3,0,0,0,15,0,0,0,-1,0,0,FALSE
4,0,0,0,8,0,0,0,-1,0,0,FALSE
1,0,0,0,7,0,0,1,-1,0,0,FALSE
2,0,5,5,49,5,0,0,0,0,1,FALSE
2,0,6,6,58,6,0,0,0,0,1,FALSE
2,0,6,6,58,6,0,0,0.333333333,0,1,FALSE
2,0,6,6,27,6,0,0,0,0,1,FALSE
1,0,2,2,17,2,0,0,0,6,0,FALSE
1,0,4,4,42,4,0,0,1,0,0,FALSE
0,0,5,1,86,11,0,0,-1,0,0,FALSE
0,0,5,1,77,11,0,0,-1,0,0,FALSE
3,0,2,2,55,8,0,0,1,0,0,FALSE
8,0,24,24,90,25,0,0,0.333333333,0,0,FALSE
7,0,7,7,70,8,0,0,1,0,0,FALSE
0,0,7,7,44,8,0,0,-1,0,1,FALSE
0,0,9,9,55,10,0,0,-1,0,1,FALSE
0,0,9,9,58,10,0,0,-1,0,1,FALSE
5,0,10,9,92,18,0,0,1,0,9,FALSE
6,6,2,2,34,2,0,0,0,1,1,FALSE
8,0,21,21,150,22,0,0,0.095238095,0,1,FALSE
7,0,7,7,40,7,0,0,1,0,0,FALSE
4,0,4,4,18,4,0,0,1,0,1,FALSE
5,0,5,5,23,5,0,0,0,0,1,FALSE
6,0,1,1,11,1,0,0,0,0,1,FALSE
3,2,3,3,15,3,0,0,0,1,1,FALSE
5,4,5,5,24,5,0,0,0,1,1,FALSE
7,6,7,7,31,7,0,0,0,1,1,FALSE
7,0,2,2,16,2,0,0,0,0,1,FALSE
4,0,2,2,13,2,0,0,0,0,1,FALSE
7,0,1,1,12,1,0,0,0,0,1,FALSE
3,0,3,3,15,3,0,0,0,0,1,FALSE
4,0,5,5,39,5,0,0,0,0,1,FALSE
5,0,2,2,14,2,0,0,0,0,1,FALSE
8,1,2,2,17,2,0,0,0,1,1,FALSE
2,0,2,2,11,2,0,0,0,0,1,FALSE
3,0,2,2,12,2,0,0,0,0,1,FALSE
3,0,3,3,16,3,0,0,0,0,1,FALSE
6,0,2,2,15,2,0,0,0,0,1,FALSE
2,0,1,1,7,1,0,0,0,0,1,FALSE
1,0,7,5,43,7,0,0,1,0,1,FALSE
4,0,4,4,19,4,0,0,0,0,1,FALSE
3,0,3,3,14,3,0,0,1,0,1,FALSE
14,0,2,2,23,2,0,0,0,0,1,FALSE
15,0,2,2,24,2,0,0,0,0,1,FALSE
19,0,2,2,28,2,0,0,0,0,1,FALSE
8,0,2,2,17,2,0,0,0,0,1,FALSE
4,0,1,1,9,1,0,0,0,0,1,FALSE
1,0,4,4,38,4,0,0,0,0,3,FALSE
4,0,6,5,28,6,0,0,0.833333333,0,1,FALSE
2,0,3,3,15,3,0,0,1,0,1,FALSE
10,0,2,2,19,2,0,0,0,0,1,FALSE
6,0,6,6,26,6,0,0,1,0,1,FALSE
3,0,5,5,25,5,0,0,1,0,1,FALSE
7,0,9,9,41,9,0,0,0.666666667,0,1,FALSE
11,0,11,11,46,11,0,0,1,0,1,FALSE
6,0,6,6,27,6,0,0,0,0,1,FALSE
15,10,94,94,505,124,0,0,0.712765957,0,0,FALSE
0,0,1,0,11,3,0,0,-1,0,0,FALSE
1,1,6,6,41,6,0,0,0.666666667,0,0,FALSE
1,1,5,1,68,12,0,0,1,0,5,FALSE
21,20,113,113,136,113,0,0,1,5,1,FALSE
5,0,1,1,62,4,0,1,0,0,1,FALSE
0,0,1,1,12,2,0,2,-1,0,0,FALSE
0,0,2,2,15,3,0,2,-1,0,0,FALSE
1,0,2,1,16,2,2,1,0,0,0,FALSE
4,0,1,1,51,4,0,1,0,0,0,FALSE
0,0,10,10,32,10,0,0,-1,0,0,FALSE
1,0,13,13,42,13,0,0,0,0,1,FALSE
1,0,13,13,42,13,0,0,0.692307692,0,0,FALSE
0,0,3,3,11,3,0,0,-1,0,3,FALSE
0,0,83,83,251,83,0,0,-1,0,0,FALSE
2,1,4,3,29,5,0,0,0.5,0,1,FALSE
2,1,2,1,15,2,0,0,0,1,0,FALSE
0,0,10,10,72,10,0,0,-1,0,0,FALSE
44,44,0,0,46,0,0,0,-1,0,0,FALSE
0,0,13,13,28,13,0,0,-1,0,0,FALSE
0,0,46,46,123,46,0,0,-1,0,0,FALSE
0,0,3,2,10,3,0,0,-1,0,0,FALSE
1,0,4,4,14,4,0,0,0.5,0,1,FALSE
0,0,19,19,59,19,0,0,-1,0,0,FALSE
1,1,1,1,9,1,0,0,0,1,1,FALSE
0,0,32,30,103,32,1,0,-1,0,1,FALSE
0,0,14,13,44,14,0,1,-1,0,0,FALSE
1,1,21,21,65,21,0,0,0.761904762,1,2,FALSE
0,0,22,22,24,22,0,0,-1,1,0,FALSE
1,0,23,23,72,23,0,0,0,0,1,FALSE
5,1,13,9,445,110,0,0,0,2,3,FALSE
2,1,1,1,55,12,0,0,0,1,3,FALSE
19,16,4,4,112,20,0,0,0,6,1,FALSE
1,1,5,5,95,32,1,0,1,4,8,FALSE
0,0,1,1,65,28,0,1,-1,0,4,FALSE
2,0,7,7,44,7,0,1,0.428571429,2,8,FALSE
2,0,6,6,27,6,0,1,0.666666667,0,2,FALSE
0,0,2,2,10,2,0,2,-1,0,5,FALSE
18,0,46,36,413,107,3,1,0.065217391,18,20,FALSE
0,0,6,6,22,6,0,2,-1,0,6,FALSE
0,0,7,7,26,8,0,2,-1,0,6,FALSE
5,2,19,11,181,37,3,1,0.157894737,3,19,FALSE
0,0,2,2,14,2,0,2,-1,0,8,FALSE
0,0,3,3,16,3,0,2,-1,0,7,FALSE
0,0,2,2,11,2,0,2,-1,0,8,FALSE
0,0,5,5,28,6,0,2,-1,0,8,FALSE
4,1,14,14,107,19,19,1,0.285714286,2,14,FALSE
1,0,2,2,15,2,0,2,0,0,9,FALSE
1,0,3,3,18,3,0,2,0.666666667,0,9,FALSE
1,0,3,3,17,3,0,2,0.666666667,0,8,FALSE
0,0,2,2,29,7,0,2,-1,1,9,FALSE
0,0,2,2,29,7,0,2,-1,0,9,FALSE
0,0,3,3,31,8,0,2,-1,0,8,FALSE
3,0,2,2,19,2,0,2,0,0,9,FALSE
3,0,3,3,21,3,0,2,0.666666667,0,8,FALSE
2,0,2,2,17,2,0,2,0,0,9,FALSE
2,0,3,3,19,3,0,2,0.666666667,0,8,FALSE
1,0,7,7,43,8,0,2,0.571428571,2,9,FALSE
1,0,7,7,44,9,0,2,0.571428571,2,9,FALSE
3,0,6,5,46,8,0,3,0.5,0,8,FALSE
0,0,4,4,28,4,0,3,-1,0,5,FALSE
0,0,4,3,25,5,0,3,-1,0,7,FALSE
2,0,8,8,77,14,0,2,0.375,2,9,FALSE
2,0,10,10,56,10,0,2,0.4,3,7,FALSE
1,0,10,9,71,18,4,2,0.2,0,10,FALSE
0,0,4,4,21,4,0,3,-1,3,2,FALSE
0,0,2,2,12,2,0,2,-1,0,8,FALSE
0,0,3,3,15,3,0,2,-1,0,7,FALSE
0,0,4,4,17,4,0,2,-1,0,7,FALSE
3,1,12,11,76,14,18,1,0.333333333,2,10,FALSE
1,0,2,2,14,2,0,2,0,0,9,FALSE
0,0,2,2,28,7,0,2,-1,1,9,FALSE
0,0,2,2,28,7,0,2,-1,0,9,FALSE
0,0,3,3,30,8,0,2,-1,0,8,FALSE
3,0,2,2,18,2,0,2,0,0,9,FALSE
2,0,2,2,16,2,0,2,0,0,9,FALSE
0,0,1,1,8,1,0,2,-1,0,1,FALSE
2,1,6,6,53,7,0,2,0.5,1,10,FALSE
1,0,7,7,39,7,0,2,0.571428571,2,7,FALSE
0,0,3,1,14,3,0,2,-1,0,5,FALSE
2,0,9,8,57,10,0,2,0.444444444,2,9,FALSE
1,0,5,5,26,5,0,1,0.8,1,2,FALSE
2,0,10,10,65,12,0,2,0.4,4,8,FALSE
3,1,8,8,52,9,0,1,0.5,1,8,FALSE
4,0,6,6,49,6,2,1,0,0,5,FALSE
1,1,1,1,9,1,0,2,0,11,2,FALSE
2,0,12,10,68,17,87,0,0.5,186,7,FALSE
5,3,10,10,84,14,0,1,0.3,2,10,FALSE
6,3,11,11,93,16,3,1,0.272727273,2,10,FALSE
1,0,2,2,20,3,0,2,0,0,7,FALSE
1,0,2,2,18,2,0,2,0,0,7,FALSE
0,0,4,4,18,4,0,3,-1,0,8,FALSE
0,0,2,2,8,2,0,2,-1,0,7,FALSE
0,0,5,5,26,5,0,1,-1,0,6,FALSE
1,0,3,3,13,3,0,2,0,0,2,FALSE
0,0,2,2,11,2,0,3,-1,0,1,FALSE
4,1,9,9,81,12,0,1,0.333333333,1,9,FALSE
1,1,7,7,36,7,0,1,0.571428571,2,8,FALSE
4,1,9,9,64,12,1,1,0.333333333,2,10,FALSE
0,0,4,2,29,9,0,2,-1,0,6,FALSE
4,1,9,9,97,16,0,1,0.333333333,1,10,FALSE
1,0,3,3,17,3,0,2,0,0,8,FALSE
3,0,2,2,17,2,0,2,0,0,7,FALSE
2,0,2,2,15,2,0,2,0,0,7,FALSE
0,0,5,5,26,5,0,1,-1,0,3,FALSE
0,0,2,2,11,2,0,2,-1,0,5,FALSE
18,17,249,238,778,250,0,1,0.036144578,4,8,FALSE
46,17,75,64,530,130,0,0,0.04,6,22,FALSE
2,0,6,6,35,8,0,1,0.333333333,0,0,FALSE
1,0,2,2,19,4,0,1,0,0,0,FALSE
1,0,9,9,42,11,0,3,0.333333333,0,1,FALSE
1,0,2,2,12,2,0,2,0,0,0,FALSE
1,0,4,4,41,10,0,1,0.5,0,1,FALSE
4,0,8,8,38,11,0,0,0,0,1,FALSE
10,9,4,3,28,4,0,2,0.75,2,1,FALSE
1,0,11,11,48,12,2,1,0.454545455,3,0,FALSE
0,0,1,1,6,1,0,0,-1,0,4,FALSE
0,0,7,7,72,20,0,0,-1,17,5,FALSE
1,0,47,3,471,146,0,0,0,2,40,FALSE
0,0,102,102,110,102,0,0,-1,110,102,FALSE
2,1,79,78,294,91,0,0,0.64556962,2,11,FALSE
1,0,31,18,117,32,0,4,0.258064516,2,6,FALSE
18,0,42,33,345,66,0,0,0.285714286,2,14,FALSE
4,1,10,8,116,23,0,3,0,3,9,FALSE
221,9,561,479,3469,793,0,0,0.240641711,825,128,FALSE
5,5,1,1,9,1,0,0,0,1,2,FALSE
12,2,347,266,3480,837,0,2,0.07204611,164,32,FALSE
0,0,8,8,29,9,0,1,-1,1,2,FALSE
35,20,234,192,1892,381,1,0,0.158119658,10,28,FALSE
6,3,76,64,763,183,0,4,0.052631579,25,16,FALSE
0,0,22,19,100,26,2,2,-1,19,12,FALSE
4,1,6,6,26,6,0,0,0,7,1,FALSE
4,4,2,2,62,8,0,0,0,2,4,FALSE
0,0,11,10,103,24,0,0,-1,8,8,FALSE
5,0,76,55,765,163,0,3,0.105263158,10,17,FALSE
4,2,9,9,76,13,0,2,0.333333333,3,9,FALSE
2,2,3,3,13,3,0,0,0.666666667,2,1,FALSE
8,0,56,36,635,127,0,2,0.107142857,3,17,FALSE
14,4,45,40,340,80,0,2,0.333333333,14,15,FALSE
29,5,158,152,1442,345,0,0,0.025316456,12,28,FALSE
5,5,0,0,7,0,0,0,-1,2,1,FALSE
7,0,48,39,304,74,0,2,0,8,19,FALSE
